k,t,Bus_IMU.imu_gyro.1,Bus_IMU.imu_gyro.2,Bus_IMU.imu_gyro.3,Bus_IMU.imu_acc.1,Bus_IMU.imu_acc.2,Bus_IMU.imu_acc.3,Bus_Cmd.F_des.1,Bus_Cmd.q_des.1,Bus_Cmd.q_des.2,Bus_Cmd.q_des.3,Bus_Cmd.q_des.4,Bus_Cmd.q_ref.1,Bus_Cmd.q_ref.2,Bus_Cmd.q_ref.3,Bus_Cmd.q_ref.4,Bus_Cmd.Omega_ref.1,Bus_Cmd.Omega_ref.2,Bus_Cmd.Omega_ref.3,Bus_Cmd.tau_ref.1,Bus_Cmd.tau_ref.2,Bus_Cmd.tau_ref.3,Bus_Cmd.q_ext.1,Bus_Cmd.q_ext.2,Bus_Cmd.q_ext.3,Bus_Cmd.q_ext.4,Bus_Cmd.estop.1,Bus_Cmd.ack.1,batt_count.1,btn_ack.1,rotor_cmd.1,rotor_cmd.2,rotor_cmd.3,rotor_cmd.4,led.1,throttle.1,throttle.2,throttle.3,throttle.4
822,0.82200000000000006,0.14562518444504946,-0.15656698792045895,0.19952464536474371,0.52649272034508532,-0.60946437720253699,0.47841837070669324,8.9626758629108547,0.99992340422261294,-0.0055350824359025252,-0.01107016487180505,0,1,0,0,0,0,0,0,0,0,0,0.99999425552020571,-0.0027675412179512626,-0.0013837706089756313,0.0013837706089756313,0,0,944,0,1100.3800579343952,1092.2840296688753,1121.1414637656214,1049.3787735780445,0,22.879446907968081,22.673539902246933,23.413544580794309,21.604704629273545
823,0.82300000000000006,0.14851839271533326,-0.15267688746770613,0.19640535997210198,0.60249792385119416,-0.42762642101879939,0.3182725792813868,8.9626758629108547,0.99992340422261294,-0.0055350824359025252,-0.01107016487180505,0,1,0,0,0,0,0,0,0,0,0,0.99999425552020571,-0.0027675412179512626,-0.0013837706089756313,0.0013837706089756313,0,0,944,0,1098.550955218818,1094.1830468246087,1118.8138844049354,1051.7981823868299,0,22.8328106805155,22.721718107751649,23.353233152169945,21.663967989020868
824,0.82400000000000007,0.14936047759031115,-0.15158921079716695,0.1942852133770146,0.58285859084391578,-0.37261441035774578,0.20349493732358032,8.9626758629108547,0.99992340422261294,-0.0055350824359025252,-0.01107016487180505,0,1,0,0,0,0,0,0,0,0,0,0.99999425552020571,-0.0027675412179512626,-0.0013837706089756313,0.0013837706089756313,0,0,944,0,1097.2306815887653,1095.0375916938351,1117.8101210345542,1053.3530761574652,0,22.799190186509087,22.743421917771052,23.327257673468502,21.702118958941831
825,0.82500000000000007,0.1424792634464436,-0.1531017605871336,0.19537267059703473,0.21249959785505507,-0.43485724139292004,0.23345800644915207,9.0505691702017277,0.99988893420849567,-0.0055350824359025243,-0.013837706089756312,0,1,0,0,0,0,0,0,0,0,0,0.99991765930277943,0.0083026236538537874,0.0096863942628294172,-0.0013837706089756311,0,0,944,0,1108.3487652114986,1103.8854718694824,1120.2088878403385,1052.0961539461828,0,23.083415106545182,22.969013430484665,23.389366894263645,21.671275167080577
826,0.82600000000000007,0.14941441683758405,-0.15097340853005528,0.19333075779672215,0.45996543678234503,-0.33328368911127948,0.12327624595960626,9.0505691702017277,0.99988893420849567,-0.0055350824359025243,-0.013837706089756312,0,1,0,0,0,0,0,0,0,0,0,0.99991765930277943,0.0083026236538537874,0.0096863942628294172,-0.0013837706089756311,0,0,944,0,1107.1201658943232,1105.7048770166139,1116.5079813213399,1055.4079688692659,0,23.051883808575322,23.015599110785736,23.293591054620784,21.752614562224764
827,0.82700000000000007,0.15137718619051935,-0.15189343312372747,0.19837366403939119,0.48042432261835499,-0.36827891584253797,0.33229351366817045,9.0505691702017277,0.99988893420849567,-0.0055350824359025243,-0.013837706089756312,0,1,0,0,0,0,0,0,0,0,0,0.99991765930277943,0.0083026236538537874,0.0096863942628294172,-0.0013837706089756311,0,0,944,0,1112.3762548022794,1100.6721887447798,1120.3030678953921,1051.1114244623186,0,23.186992437260397,22.886901593548274,23.391807783296866,21.647133565752892
828,0.82800000000000007,0.15295857988911318,-0.15369379000772163,0.19566288989357769,0.48035387141748664,-0.44197144001819055,0.19333322299741115,9.0505691702017277,0.99988893420849567,-0.0055350824359025243,-0.013837706089756312,0,1,0,0,0,0,0,0,0,0,0,0.99991765930277943,0.0083026236538537874,0.0096863942628294172,-0.0013837706089756311,0,0,944,0,1109.8180306542458,1103.3328067728387,1116.7837267042662,1054.7649757160282,0,23.121163069695811,22.95487578373816,23.300717554454724,21.736804689693049
829,0.82900000000000007,0.15782664684346659,-0.158748099989766,0.19669264002655462,0.6247543511563971,-0.66073121218022046,0.223278737141965,9.0505691702017277,0.99988893420849567,-0.0055350824359025243,-0.013837706089756312,0,1,0,0,0,0,0,0,0,0,0,0.99991765930277943,0.0083026236538537874,0.0096863942628294172,-0.0013837706089756311,0,0,944,0,1110.9421897245445,1101.8074295319975,1116.9655591828193,1054.9834921991621,0,23.150074138711652,22.915887467098337,23.305417761909418,21.742176600660812
830,0.83000000000000007,0.15490567657121998,-0.15474980690793777,0.20021111905617822,0.41568818535010188,-0.47085428770010723,0.36587192963858628,9.0505691702017277,0.99988893420849567,-0.0055350824359025243,-0.013837706089756312,0,1,0,0,0,0,0,0,0,0,0,0.99991765930277943,0.0083026236538537874,0.0096863942628294172,-0.0013837706089756311,0,0,944,0,1114.7504853390176,1099.1545674984711,1119.4111744145905,1051.1344370129932,0,23.248205508891289,22.848193338276374,23.368699513524334,21.647697512019818
831,0.83100000000000007,0.15651936560302893,-0.15204587554860854,0.19769274332301773,0.40741456126437198,-0.33730589461729715,0.23777588030094138,9.0505691702017277,0.99988893420849567,-0.0055350824359025243,-0.013837706089756312,0,1,0,0,0,0,0,0,0,0,0,0.99991765930277943,0.0083026236538537874,0.0096863942628294172,-0.0013837706089756311,0,0,944,0,1112.8000479483535,1101.9027220243768,1115.7299247290948,1054.2331665436359,0,23.197910442551418,22.918321740727322,23.273490846043316,21.723735052561196
832,0.83200000000000007,0.15687662614170741,-0.15285476612562224,0.20158479419265241,0.33967100086374974,-0.35958565599825154,0.39870754360691307,9.0505691702017277,0.99988893420849567,-0.0055350824359025243,-0.013837706089756312,0,1,0,0,0,0,0,0,0,0,0,0.99991765930277943,0.0083026236538537874,0.0096863942628294172,-0.0013837706089756311,0,0,944,0,1116.9420247182713,1098.180587039368,1118.6043168097735,1050.6848642565758,0,23.304809379414479,22.823375757493302,23.347808265695534,21.63668225127692
833,0.83299999999999996,0.1583258903240386,-0.15493883766779337,0.20042542547258962,0.31821359446519576,-0.43685792571264592,0.33328742762010932,9.0505691702017277,0.99988893420849567,-0.0055350824359025243,-0.013837706089756312,0,1,0,0,0,0,0,0,0,0,0,0.99991765930277943,0.0083026236538537874,0.0096863942628294172,-0.0013837706089756311,0,0,944,0,1116.0781236134662,1099.3630981626422,1116.6902481740051,1052.4009121613121,0,23.282484658978831,22.853509323510771,23.29830147732671,21.678750673339387
834,0.83399999999999996,0.16513937824761074,-0.15461699645430291,0.19494867978077565,0.53531878543689315,-0.40341569926534843,0.074528736549501873,9.0505691702017277,0.99988893420849567,-0.0055350824359025243,-0.013837706089756312,0,1,0,0,0,0,0,0,0,0,0,0.99991765930277943,0.0083026236538537874,0.0096863942628294172,-0.0013837706089756311,0,0,944,0,1111.318177450343,1104.3744177526651,1109.9941966818865,1059.2527210772907,0,23.159749474902604,22.981526247405217,23.125692010584849,21.847327123385885
835,0.83499999999999996,0.16768254783177602,-0.15802363098567268,0.20114749930963696,0.55794888034765622,-0.53494560067524277,0.34156802358666261,9.137241737113559,0.99988031651929066,0.0027675412179512622,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99999042584867659,0.0013837706089756313,0,0.0041513118269268946,0,0,944,0,1115.2840066502845,1114.1432335993782,1136.2142470722506,1038.5899726133669,0,23.26197656509715,23.232538341758019,23.806741218483474,21.341909016644724
836,0.83599999999999997,0.16684137084998435,-0.15699819832500211,0.19721139326874346,0.4261222292328532,-0.46437866851283144,0.15367864535694956,9.137241737113559,0.99988031651929066,0.0027675412179512622,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99999042584867659,0.0013837706089756313,0,0.0041513118269268946,0,0,944,0,1113.5765539172091,1115.6249371007125,1134.9807421758151,1040.1790615577336,0,23.21792465437273,23.270779545136349,23.774392158633837,21.380464725057553
837,0.83699999999999997,0.17062894699539993,-0.15294653683602288,0.198017855273807,0.50027284199556832,-0.25481952287248577,0.17983284957394224,9.137241737113559,0.99988031651929066,0.0027675412179512622,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99999042584867659,0.0013837706089756313,0,0.0041513118269268946,0,0,944,0,1117.062912531359,1112.1035945831609,1137.4777379864943,1037.480576625647,0,23.307934533257832,23.17996992461498,23.8399082409857,21.315023082389743
838,0.83799999999999997,0.17710283815225566,-0.15797024474836224,0.20149289364271514,0.69307434040703497,-0.45032608868129709,0.32676542928488794,9.137241737113559,0.99988031651929066,0.0027675412179512622,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99999042584867659,0.0013837706089756313,0,0.0041513118269268946,0,0,944,0,1122.6371938924292,1105.1280757711968,1143.0001281400239,1032.8377805985122,0,23.452358998855964,23.000822912664944,23.985247247479847,21.202783688244065
839,0.83899999999999997,0.17527581589961314,-0.16091961079600739,0.20206227511382469,0.510403794426877,-0.54945994331843029,0.34382029891669125,9.137241737113559,0.99988031651929066,0.0027675412179512622,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99999042584867659,0.0013837706089756313,0,0.0041513118269268946,0,0,944,0,1124.8838603970221,1102.0818314046689,1146.2266315454597,1030.0689071951253,0,23.510744913814474,22.922897638974469,24.070444572458626,21.136059830515606
840,0.83999999999999997,0.1766421372844944,-0.15839822410114049,0.19914992141391688,0.46897644354267209,-0.39943689158894097,0.20508999877482159,9.137241737113559,0.99988031651929066,0.0027675412179512622,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99999042584867659,0.0013837706089756313,0,0.0041513118269268946,0,0,944,0,1124.2985741329421,1102.6335794118934,1145.4116272574809,1031.0235772413287,0,23.4955248342728,22.93699782344418,24.048904407550026,21.159047277487502
841,0.84099999999999997,0.17609287404017668,-0.16316944706344194,0.20515060015029468,0.33890049275591166,-0.57413417070955597,0.46791566670132684,9.137241737113559,0.99988031651929066,0.0027675412179512622,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99999042584867659,0.0013837706089756313,0,0.0041513118269268946,0,0,944,0,1131.8221131751941,1094.1933140902183,1153.621079302558,1022.5965029496682,0,23.691695031656153,22.72197878853332,24.266480622909167,20.956788744423093
842,0.84199999999999997,0.18551864093417367,-0.15883305455157534,0.20363445698225771,0.6546664222464541,-0.33609348930246191,0.39352383494428761,9.137241737113559,0.99988031651929066,0.0027675412179512622,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99999042584867659,0.0013837706089756313,0,0.0041513118269268946,0,0,944,0,1133.3737586043867,1092.7461082789825,1153.1224208256817,1022.9878081704639,0,23.732294202385013,22.685256112364023,24.253226362579078,20.966147665355898
843,0.84299999999999997,0.18557456247214793,-0.16095103777342551,0.20185723145279993,0.54623833366903485,-0.38508616091784131,0.30818723354337652,9.137241737113559,0.99988031651929066,0.0027675412179512622,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99999042584867659,0.0013837706089756313,0,0.0041513118269268946,0,0,944,0,1133.3423009572082,1091.9806942455259,1153.620059898624,1023.2788752748501,0,23.731470626403418,22.665851060626412,24.266453522279768,20.973111246652891
844,0.84399999999999997,0.18557873614791115,-0.16393189891344781,0.20104976735493937,0.43244584982678963,-0.4697248747115142,0.26727145004865721,9.137241737113559,0.99988031651929066,0.0027675412179512622,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99999042584867659,0.0013837706089756313,0,0.0041513118269268946,0,0,944,0,1134.1299156300688,1090.4172464433611,1155.1226993847679,1022.3779239723661,0,23.752096714323677,22.626251049912529,24.306423275672834,20.951562342116283
845,0.84499999999999997,0.18711554571480424,-0.16047596274155665,0.19935057898853395,0.38439088428190438,-0.26183447722137199,0.18709818839492187,8.9455854976042968,0.99986116583291285,-0.0013837706089756311,-0.016605247307707575,0,1,0,0,0,0,0,0,0,0,0,0.9999875535854047,0.0041513118269268937,0.0027675412179512622,0,0,0,944,0,1129.7263983256025,1076.2299068797349,1132.8389889026862,1017.4072150892841,0,23.636936785412246,22.269185489091875,23.718296376990999,20.832978223160463
846,0.84599999999999997,0.18893890542222619,-0.16541151060449225,0.20212842143452789,0.3459402678891994,-0.42825822649693324,0.30910170392965608,8.9455854976042968,0.99986116583291285,-0.0013837706089756311,-0.016605247307707575,0,1,0,0,0,0,0,0,0,0,0,0.9999875535854047,0.0041513118269268937,0.0027675412179512622,0,0,0,944,0,1132.2077219543999,1072.903618186152,1135.5206689474981,1015.1701701945409,0,23.701780070728475,22.186065732397473,23.788548162422437,20.779778652752867
847,0.84699999999999998,0.19573808077822855,-0.16592224313817991,0.19844141753736474,0.52791553603281494,-0.39279082885121192,0.14129166714259742,8.9455854976042968,0.99986116583291285,-0.0013837706089756311,-0.016605247307707575,0,1,0,0,0,0,0,0,0,0,0,0.9999875535854047,0.0041513118269268937,0.0027675412179512622,0,0,0,944,0,1129.003166633199,1075.88935995819,1131.2947471986631,1020.2844179205975,0,23.618060152278716,22.260665230642587,23.677907364950308,20.901555472289928
848,0.84799999999999998,0.20301725008256999,-0.17098991593496471,0.20677924498882305,0.72821054183312595,-0.55939286442559877,0.51508574446657496,8.9455854976042968,0.99986116583291285,-0.0013837706089756311,-0.016605247307707575,0,1,0,0,0,0,0,0,0,0,0,0.9999875535854047,0.0041513118269268937,0.0027675412179512622,0,0,0,944,0,1137.2445653809916,1066.1959555530457,1138.8783890022264,1012.843108071193,0,23.833784985616063,22.019140319948434,23.876713077847288,20.724549593919637
849,0.84899999999999998,0.19518033852523911,-0.1707122219827221,0.20238973658790732,0.24566865593715867,-0.48288878422613679,0.3174994970081283,8.9455854976042968,0.99986116583291285,-0.0013837706089756311,-0.016605247307707575,0,1,0,0,0,0,0,0,0,0,0,0.9999875535854047,0.0041513118269268937,0.0027675412179512622,0,0,0,944,0,1132.5848717416634,1071.5333191845941,1135.0597208778531,1016.7110936002181,0,23.711646760417732,22.15188968293657,23.776462487598621,20.816412403292368
850,0.84999999999999998,0.20636838708612679,-0.17080914297068975,0.20653469919928766,0.61566291033539378,-0.42057305926652677,0.50459932443607602,8.9455854976042968,0.99986116583291285,-0.0013837706089756311,-0.016605247307707575,0,1,0,0,0,0,0,0,0,0,0,0.9999875535854047,0.0041513118269268937,0.0027675412179512622,0,0,0,944,0,1137.5208529991201,1066.1389634357038,1137.8638063612955,1013.7327761492553,0,23.841040586753394,22.017725987609204,23.850049023834888,20.74565103008856
851,0.85099999999999998,0.19802787452268397,-0.17472596344664101,0.20090630653827041,0.10484931327547697,-0.52745949813858006,0.25317342344004251,8.9455854976042968,0.99986116583291285,-0.0013837706089756311,-0.016605247307707575,0,1,0,0,0,0,0,0,0,0,0,0.9999875535854047,0.0041513118269268937,0.0027675412179512622,0,0,0,944,0,1131.4104456523708,1072.657981447815,1133.2001073555225,1018.9047740708301,0,23.680931754018172,22.179936576033722,23.727748178483871,20.868650474136523
852,0.85199999999999998,0.20752471237089443,-0.16696280928933271,0.20364009257445434,0.39368739008281217,-0.1066806334428046,0.37871030115821752,8.9455854976042968,0.99986116583291285,-0.0013837706089756311,-0.016605247307707575,0,1,0,0,0,0,0,0,0,0,0,0.9999875535854047,0.0041513118269268937,0.0027675412179512622,0,0,0,944,0,1135.5697367502805,1069.3459482057976,1133.8948685398004,1016.9843689859472,0,23.789834929882552,22.097415252054041,23.745939989798266,20.822914413419007
853,0.85299999999999998,0.20573341801633116,-0.17360942055850109,0.20200264622106523,0.17282078265933282,-0.33147586356002867,0.3086502867225267,8.9455854976042968,0.99986116583291285,-0.0013837706089756311,-0.016605247307707575,0,1,0,0,0,0,0,0,0,0,0,0.9999875535854047,0.0041513118269268937,0.0027675412179512622,0,0,0,944,0,1133.553247577308,1070.7784017915792,1132.6755020281198,1019.0834214620758,0,23.736993687319938,22.133078069284018,23.714018182017064,20.872909034596347
854,0.85399999999999998,0.21090153018085769,-0.1781005171889801,0.20476653823982344,0.2630639588852981,-0.45706789445137463,0.43746110720361886,8.9455854976042968,0.99986116583291285,-0.0013837706089756311,-0.016605247307707575,0,1,0,0,0,0,0,0,0,0,0,0.9999875535854047,0.0041513118269268937,0.0027675412179512622,0,0,0,944,0,1136.4758583885,1067.2605053021487,1135.001743994794,1016.9281399789243,0,23.813605973260891,22.045570759528562,23.774942683145724,20.821576435327202
855,0.85499999999999998,0.21631196518800169,-0.17840208719521095,0.1974664600386086,0.36268037392338948,-0.3920852021475259,0.11469760298819803,8.9443647572252569,0.99978838987922014,-0.0069188530448781559,-0.019372788525658834,0,1,0,0,0,0,0,0,0,0,0,0.99999521293579641,0,-0.0027675412179512622,-0.0013837706089756311,0,0,944,0,1141.0968797967387,1070.4940089534339,1113.7944141703588,1031.3816204604377,0,23.935088496477714,22.125994383102636,23.22354212563932,21.167673475419292
856,0.85599999999999998,0.22214828700419623,-0.17982181002975894,0.19932885144747259,0.48023537336314442,-0.3752756776310282,0.204884976649791,8.9443647572252569,0.99978838987922014,-0.0069188530448781559,-0.019372788525658834,0,1,0,0,0,0,0,0,0,0,0,0.99999521293579641,0,-0.0027675412179512622,-0.0013837706089756311,0,0,944,0,1142.1118783987581,1068.4587566953244,1114.8228206473452,1031.2574738508213,0,23.961829059749697,22.075348586410872,23.250072264638014,21.164682156392139
857,0.85699999999999998,0.22417453687771804,-0.17765700217927546,0.20204754827695764,0.42560771191594582,-0.19524823178232842,0.33452098795878343,8.9443647572252569,0.99978838987922014,-0.0069188530448781559,-0.019372788525658834,0,1,0,0,0,0,0,0,0,0,0,0.99999521293579641,0,-0.0027675412179512622,-0.0013837706089756311,0,0,944,0,1144.1129400836271,1065.9908987347324,1116.4699091950467,1029.8104108804005,0,24.014608107329238,22.014051884738606,23.292607220289515,21.129838778881812
858,0.85799999999999998,0.22553840996908114,-0.18087022938098274,0.20086411173467131,0.34074777377186116,-0.25505372494180806,0.28962374439724126,8.9443647572252569,0.99978838987922014,-0.0069188530448781559,-0.019372788525658834,0,1,0,0,0,0,0,0,0,0,0,0.99999521293579641,0,-0.0027675412179512622,-0.0013837706089756311,0,0,944,0,1141.9401938453111,1067.2499885892878,1114.9135194070614,1032.6003370751907,0,23.957304512746177,22.045309538623293,23.25241307481954,21.197055555157764
